"business_id","text","stars"
"kR92Dbu3jwrODAhATsZ_3g","Very impressed with this fairly new taco joint. Be patient when ordering! Stations for tacos, or the very back for everything else! You pay up front.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Found this on yelp and once again, yelp ROCKS!! Delicious!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Got to try the street corn and vampiro style taco.  Its like a taco tostado. They have chicken here too!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Pretty bomb!!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Play dumb they'll give you free samples haha.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Clean establishment, service slower than el gordo, was more impressed with the asada & al pastor from el gordo. Good corn on the cob though. Tacorron (with chicharron) was ok",4.5
"kR92Dbu3jwrODAhATsZ_3g","The asada has great flavor!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Gran tacos are huge!",4.5
"kR92Dbu3jwrODAhATsZ_3g","The lengua is delicious!! So is the guac!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Yum!! Do it yourself burritos, tacos or salads!  What the WHAT?? Fantastic!",4.5
"kR92Dbu3jwrODAhATsZ_3g","The spot for tacos",4.5
"kR92Dbu3jwrODAhATsZ_3g","Great food",4.5
"kR92Dbu3jwrODAhATsZ_3g","For month June check in on Facebook and get the free corn on the cob",4.5
"kR92Dbu3jwrODAhATsZ_3g","Free corn on the con when you follow taco taco on twitter or Instagram or check in on FB!",4.5
"kR92Dbu3jwrODAhATsZ_3g","The BEST burritos you'll ever eat!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Be hungry when you go and try the corn on the cob. Amazing.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Completely out of Lengua and Chorizo at 10pm!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Eat everything.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Get the corn on the cob with everything soo good.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Ask for extra pineapples with your tacos.",4.5
"kR92Dbu3jwrODAhATsZ_3g","You HAVE to try the Al Pastor tacos! It's a dance of flavors in your mouth. Place is clean. And the salsa bar was a lot of fun.",4.5
"kR92Dbu3jwrODAhATsZ_3g","It's def 100 degrees in here... And totally worth it. Al pastor burrito is fantastic.",4.5
"kR92Dbu3jwrODAhATsZ_3g","The different stations for ordering are really more like ""general guidelines,"" if you will. They won't fling a tortilla at you if you order a lengua taco from the asada station!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Best.",4.5
"kR92Dbu3jwrODAhATsZ_3g","No longer does free corn with Facebook check-in",4.5
"kR92Dbu3jwrODAhATsZ_3g","Love this place!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Al pastor tacos-crazy bomb",4.5
"kR92Dbu3jwrODAhATsZ_3g","Order the nachos. Five bucks",4.5
"kR92Dbu3jwrODAhATsZ_3g","Friendly help.    Street style corn is a nix e change",4.5
"kR92Dbu3jwrODAhATsZ_3g","AL PASTOR TACOS!!!! Beats the al pastor at Tacos El Gordo in my opinion. Better meat and no soggy tortillas here.",4.5
"kR92Dbu3jwrODAhATsZ_3g","They now serve beer",4.5
"kR92Dbu3jwrODAhATsZ_3g","Get some carne asada fries!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Awesome Mexican food!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Seta  Taco New  mushrooms vegetarian",4.5
"kR92Dbu3jwrODAhATsZ_3g","What's a better way to end the weekend with tacos, beers, and football, soccer.",4.5
"kR92Dbu3jwrODAhATsZ_3g","It's  authentic Mexican food chipotle style set up as in u walk up and tell them what to put in your burrito or tacos!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Excellent Horchata!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Try their veggie tacos",4.5
"kR92Dbu3jwrODAhATsZ_3g","The Mexican corn is tasty.  Carne  Asasda burrito I has flavor, black beans are done right.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tacos on the eastside.. You know it's bomb. This place is beyond what I need to satisfy my Mexican side.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Amazing salsa bar. 8 varities of salsas, beans, grilled onions, and much more!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Order the Al Pastor, then find a 12-step program, you will be addicted.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Real Mexican food",4.5
"kR92Dbu3jwrODAhATsZ_3g","Holy crap these are yummy!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Get a Al Pastor Vampiro!",4.5
"kR92Dbu3jwrODAhATsZ_3g","It's better at night",4.5
"kR92Dbu3jwrODAhATsZ_3g","Al Pastor!!!!!! Nuff said, do yourself a favor and try it!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tacos with the family",4.5
"kR92Dbu3jwrODAhATsZ_3g","Now I've tried some Chili Cheese Fries, Carne Asada Fries, Kimchi Fries, but Mole fries!?? Wow! Never heard of that before, but I love the idea!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Taco time!",4.5
"kR92Dbu3jwrODAhATsZ_3g","My neighborhood has some of the best taquerias in todo pias.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Favorite taco place if all time! Vampiros and nachos are out of this world!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Favorite taco stop of all time! Vampiros and nachos are out of this world!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Getting the fries with alpastor!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Salsa bar is more extensive than most...",4.5
"kR92Dbu3jwrODAhATsZ_3g","Really fresh food and friendly staff :)",4.5
"kR92Dbu3jwrODAhATsZ_3g","Get pineapples with the al pastor tacos. You'll thank me later.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Good food....priced right",4.5
"kR92Dbu3jwrODAhATsZ_3g","I NEVER leave downtown #lasvegas so you know this is special!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Check in first and get free Mex corn on the cob!",4.5
"kR92Dbu3jwrODAhATsZ_3g","They offer free corn on the cob for checking in or liking on social apps. But they rejected my Yelp check in for some reason and were hesitant to take my Foursquare. What the heck gives?",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tacos al pastor con todo!  Gran taco sin frijoles nom nom",4.5
"kR92Dbu3jwrODAhATsZ_3g","Try the creamy green salsa. No joke. It's more addictive than crack.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Pork pork pork PORK!!!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","They have the mexican corn. . Yum",4.5
"kR92Dbu3jwrODAhATsZ_3g","mexican corn and vegetarian options!!  this place is amazing.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Mother load!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tacos are now $2.15. I think I'll branch out.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Excellent tacos, one of the best salsa bars I've seen.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Al pastor very flavorful",4.5
"kR92Dbu3jwrODAhATsZ_3g","Best tacos this side of Texas.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Best tacos in Vegas! Try an al pastor vampiro!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Everyone on my friends list must vote for Taco y Taco on ""best of las vegas"" under the taco category!! I command you to do so! If you don't I will unfriend you and spread rumors about you at uyes while gossiping with the other housewives. ....",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tripas!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Great food but they double billed my card.  They double billed my card.",4.5
"kR92Dbu3jwrODAhATsZ_3g","They fresh made my tortillas though so I take it back!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Order tacos on the side counter and burritos in the front.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Corn on the cob is a must!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Fist timer havent bit into my carne asada burrito but the cook provided me with a little carne.to nibble on while my meal was being prepared must say it was tasty",4.5
"kR92Dbu3jwrODAhATsZ_3g","Bomb!",4.5
"kR92Dbu3jwrODAhATsZ_3g","get the corn!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tacos tacos",4.5
"kR92Dbu3jwrODAhATsZ_3g","Their location on eastern near 215 is open till 2am Fridays and Saturdays!",4.5
"kR92Dbu3jwrODAhATsZ_3g","freshest tacos I have ever eaten. Yum!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Try their new mole fries bomb.....ps they were playing the cure on the radio I love this place",4.5
"kR92Dbu3jwrODAhATsZ_3g","Great selection of food, very reasonable prices and nice eating area. It's one of my favorite taco joints in Vegas.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Al pastor",4.5
"kR92Dbu3jwrODAhATsZ_3g","Vampiros is delicious!",4.5
"kR92Dbu3jwrODAhATsZ_3g","absolutely delicious!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Edit. I came back after several months and the cuisine is yummy.",4.5
"kR92Dbu3jwrODAhATsZ_3g","Get the Al Pastor tacos!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Not sure? Get a sample!",4.5
"kR92Dbu3jwrODAhATsZ_3g","A little confusing for first timers. Not sure if there are different lines for different items?",4.5
"kR92Dbu3jwrODAhATsZ_3g","Taco Tuesday is every Tuesday from 3pm-7pm!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Aqua Frescas now free refills! :)",4.5
"kR92Dbu3jwrODAhATsZ_3g","Tuesday tacos 3-7pm",4.5
"kR92Dbu3jwrODAhATsZ_3g","Try their tacos Al Pastor! They're my favorite!!!",4.5
"kR92Dbu3jwrODAhATsZ_3g","They have Mexican coke, if you're as big a fan as I am",4.5
"kR92Dbu3jwrODAhATsZ_3g","Thought the place was OK .... food was good ... place  was clean ... large menu...",4.5
"kR92Dbu3jwrODAhATsZ_3g","If you love El Gordo and live on the East or Henderson and don't want to make that drive, stop by here! It's so worth it! The taste is almost identical!",4.5
"kR92Dbu3jwrODAhATsZ_3g","Good",4.5
"kR92Dbu3jwrODAhATsZ_3g","The al pastor is tasty",4.5
"A5MadrE5Dd_usQUEKmW5pg","Amazing Chinese food!",4.5
"828CmrhMEUwSzrvZAlJ_LA","Nice unassuming asian fusion spot!",4.5
"828CmrhMEUwSzrvZAlJ_LA","Happy hour all day Sunday! Closed Monday. Happy hr from 5 to 9pm on other days! $3-4 hh apps. Unlv bar! Tons of tvs for sports fans!!",4.5
"828CmrhMEUwSzrvZAlJ_LA","Great hipster spot. Get the coco shrimp and beef skewers!!",4.5
"828CmrhMEUwSzrvZAlJ_LA","Happy hour drink and food deals are definitely worth checking out.",4.5
"828CmrhMEUwSzrvZAlJ_LA","Too good u just have to try it!!!",4.5
"828CmrhMEUwSzrvZAlJ_LA","20% off with yelp check-in ""with review"", so, I gotta review before I eat? Hmmmmmm...Shaddy.",4.5
"828CmrhMEUwSzrvZAlJ_LA","Love places I can visit after work. Open 2-3am weekends. I'll be back soon!",4.5
"828CmrhMEUwSzrvZAlJ_LA","It's so good and the nicest staff",4.5
"828CmrhMEUwSzrvZAlJ_LA","Smash on the Korean tacos, stuffed jalapeno tempura, Remiix meatballs but stay away from the jigae...",4.5
"828CmrhMEUwSzrvZAlJ_LA","4 dolla rolls!!!",4.5
"828CmrhMEUwSzrvZAlJ_LA","They rent the place for parties.",4.5
"828CmrhMEUwSzrvZAlJ_LA","Wonderful awesome atmosphere hip place excellent food great prices$$ Have to try the Korean tacos best fusion taco ever ate trust me. Delicious rolls and cheap prices what a steal..",4.5
"828CmrhMEUwSzrvZAlJ_LA","You need to come here. The food speaks for itself and atmosphere backs it up. Great staff and open late.",4.5
"828CmrhMEUwSzrvZAlJ_LA","Everything you see on the menu is delicious!",4.5
"828CmrhMEUwSzrvZAlJ_LA","Good mix of old school and new age. The yu-gae-jang reminds me of Llianne's mom's cooking.",4.5
"828CmrhMEUwSzrvZAlJ_LA","Happy hour 8pm to 10pm. $2 on certain mix drinks and wells.",4.5
"358EZJ3WFHId1_ZClU4zDQ","Healthy and delicious!",4.5
"358EZJ3WFHId1_ZClU4zDQ","Good, fresh food and juices but definitely overpriced.",4.5
"358EZJ3WFHId1_ZClU4zDQ","The blondie brownies rock!",4.5
"358EZJ3WFHId1_ZClU4zDQ","Love! Love! This Place!!",4.5
"358EZJ3WFHId1_ZClU4zDQ","The Clark Kent is unnnnnreal!",4.5
"358EZJ3WFHId1_ZClU4zDQ","Good drinks & beautiful outdoor seating.",4.5
"358EZJ3WFHId1_ZClU4zDQ","Located inside The Madison Improvement Club",4.5
"358EZJ3WFHId1_ZClU4zDQ","Delicious lunch after yoga: Yo Adrian (salad) and a Free Spirit (juice with green apple, ginger, lemon, and cayenne)",4.5
"358EZJ3WFHId1_ZClU4zDQ","Gluten free options",4.5
"358EZJ3WFHId1_ZClU4zDQ","I didn't like the sandwich, with the beef melt. My advice is to not get it to go it will get soggy. Try all the bars sold up front and the tuna! Yum !",4.5
"358EZJ3WFHId1_ZClU4zDQ","Happy Hour is 2:30-4:30 $4 smoothies",4.5
"Kx8842zAWXdaBkXtY8I7Bw","Awesome service! Super friendly. :)",4.5
"Kx8842zAWXdaBkXtY8I7Bw","Excellent Toddy, excellent tea, excellent people.",4.5
"Kx8842zAWXdaBkXtY8I7Bw","Service is super friendly, and the noms are niche and delicious!",4.5
"Kx8842zAWXdaBkXtY8I7Bw","If you like amazing and sweet drinks, definitely try the Truffle.",4.5
"HpaYCM_NCauI72LLXxC6SA","So far the hamachi kama is eggcelent, they have a ale bar connected to the sushi bar. The decor is very nice and modern. Staff is eager to help and Jax and Tiffany are excellent hosts!",4.5
"HpaYCM_NCauI72LLXxC6SA","The staff was very attentive & all nice. This place might be too modern for some. Not an AYCE spot. Some dishes were a little to creative that it looks nice but failed on the taste category. Must try: midori salad, mushroom soup (clear broth), salmon belly, hamachi, Brussels sprouts & yellowtail.",4.5
"HpaYCM_NCauI72LLXxC6SA","Its a very modern place. Great for a night to get all dolled up and enjoy great food.",4.5
"HpaYCM_NCauI72LLXxC6SA","Such a great date night spot!",4.5
"HpaYCM_NCauI72LLXxC6SA","Nice cozy atmosphere... The sushi is a bit pricy but overall almost everything was good..",4.5
"HpaYCM_NCauI72LLXxC6SA","Amazing!!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy hour!!!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy Hour daily 5:00 pm - 6:30 pm; Reverse Happy Hour daily 11 pm - 2 am; Check out their daily specials!",4.5
"HpaYCM_NCauI72LLXxC6SA","Nice place discovered it on Urban Spoon",4.5
"HpaYCM_NCauI72LLXxC6SA","Awesome happy hr",4.5
"HpaYCM_NCauI72LLXxC6SA","This can easily be on my 'open past midnight' hangout list. We will be back!",4.5
"HpaYCM_NCauI72LLXxC6SA","Great food! Happy hour from 5:00p-6:30p and 11:00p-2:00a!",4.5
"HpaYCM_NCauI72LLXxC6SA","Foie gras sushi!",4.5
"HpaYCM_NCauI72LLXxC6SA","Foie gras is amazing. I'm already craving ringo lico for dessert!!!!!",4.5
"HpaYCM_NCauI72LLXxC6SA","They're going to have to wheel me out of here in a cart now.",4.5
"HpaYCM_NCauI72LLXxC6SA","This place is a new addiction for me.",4.5
"HpaYCM_NCauI72LLXxC6SA","Finally made it!",4.5
"HpaYCM_NCauI72LLXxC6SA","I know the Duke!!",4.5
"HpaYCM_NCauI72LLXxC6SA","My new modern Japanese fav",4.5
"HpaYCM_NCauI72LLXxC6SA","Pretty awesome hidden Jem!",4.5
"HpaYCM_NCauI72LLXxC6SA","Sake bombs!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Awesome food and service. The house sake is also a great choice and on the happy hour menu!",4.5
"HpaYCM_NCauI72LLXxC6SA","Oishi good all over good sake cerection hoyo with today's special oyster yuuuuum",4.5
"HpaYCM_NCauI72LLXxC6SA","This is a hidden gem off the strip. What a good food experience.",4.5
"HpaYCM_NCauI72LLXxC6SA","Excellent service by all! Timmy is the best!",4.5
"HpaYCM_NCauI72LLXxC6SA","Love those Brussels sprouts and fried chicken",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy hour from 5-6:30 and 11-2am!",4.5
"HpaYCM_NCauI72LLXxC6SA","Don't forget to come during the happy for hour at 11pm",4.5
"HpaYCM_NCauI72LLXxC6SA","This place has some of the nicest and most knowledgeable staff I have ever encountered. They took great time and care to teach us about the food and culture of Japan. The Konpa was amazing! I just came for happy hour but I will definitely be coming back for dinner!",4.5
"HpaYCM_NCauI72LLXxC6SA","So far so fabulous! Great staff, knowledgeable and friendly. Amazing ambience. The food is irresistible. Definitely a fantastic experience.",4.5
"HpaYCM_NCauI72LLXxC6SA","i'm not a big fan of uni, but damn theirs is exquisite!!! :)",4.5
"HpaYCM_NCauI72LLXxC6SA","6 dish omakase is well enough for two people, 8 dish omakase enough for three but might want to order one or two more items.  Not traditional Japanese cuisine, it's fusion Japanese (they use a lot of citrus, herbs, and fish sauce).  I really liked the crispy brussel sprouts, fish is fresh, service is not perfect but they try and they are very positive and friendly.",4.5
"HpaYCM_NCauI72LLXxC6SA","Omakase 8 course all the way!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Samuel smiths apple cider is sooo gooooood!!",4.5
"HpaYCM_NCauI72LLXxC6SA","New happy hour Pork Buns are really good.",4.5
"HpaYCM_NCauI72LLXxC6SA","Yummy beet salad.",4.5
"HpaYCM_NCauI72LLXxC6SA","Very modern and hip ambiance, love it!",4.5
"HpaYCM_NCauI72LLXxC6SA","Almost everything on the menu is really good and the service was top notch!",4.5
"HpaYCM_NCauI72LLXxC6SA","Tiffany & Jax are awesome!",4.5
"HpaYCM_NCauI72LLXxC6SA","Another great time!!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Must try the chefs 6 plate dinner. It's the most popular dishes put together . Serves 2 perfectly. Excellent sushi.",4.5
"HpaYCM_NCauI72LLXxC6SA","We're at here...why aren't YOU???",4.5
"HpaYCM_NCauI72LLXxC6SA","Get everything. Seriously.",4.5
"HpaYCM_NCauI72LLXxC6SA","Not your everyday Japanese restaurant catered to Americans. This is what makes it a great dining experience. It's hard to know what to expect if your not from Japan but my tastebuds liked everything I tasted. Don't skip desert, very unique.",4.5
"HpaYCM_NCauI72LLXxC6SA","Try the items at happy hour.",4.5
"HpaYCM_NCauI72LLXxC6SA","Yes! Yes! Yes! Brussel sprouts, kanpachi, Hamachi kama!",4.5
"HpaYCM_NCauI72LLXxC6SA","Really cute place with Japanese food.",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy hour!",4.5
"HpaYCM_NCauI72LLXxC6SA","Great place off the strip
Classy great food and cool
Atmosphere",4.5
"HpaYCM_NCauI72LLXxC6SA","Must try if your not in the mood for AYCE or not wanting to spend to much on a la carte!!",4.5
"HpaYCM_NCauI72LLXxC6SA","This place has given me one of the best gastronomical experiences ever! A MUST TRY!",4.5
"HpaYCM_NCauI72LLXxC6SA","Awesome Japanese fusion. My second 4.5 star yelp restaurant for today!",4.5
"HpaYCM_NCauI72LLXxC6SA","Awesome food dress evening wear!! Great date place!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Very unique great tasting jap tapas.",4.5
"HpaYCM_NCauI72LLXxC6SA","We sat at the bar and our waiter Rob W. was very informative, knowledgable and he never took long to get anything we needed. He also kept us updated if the dish would take a little longer (which i love). We got the 6 corse favorites, which the chef chooses. Hot plates, hamachi Kama was so good we ordered another round. For chicken, the Karaage was delicious but then again everything was very good. The pricing: for what you get was very reasonable and fair.
We will definalty return.",4.5
"HpaYCM_NCauI72LLXxC6SA","Sakana Bun, now known as Shimi Bun, now on HH menu...Uni Butter...YUM!",4.5
"HpaYCM_NCauI72LLXxC6SA","GOTTA get Chef Ramil's new childhood inspired dessert...Cheddar Cheese Ice Cream Sandwich with Sake infused Flan....OMG!!!!Definitely savor each bite....also being featured during Restaurant Week!",4.5
"HpaYCM_NCauI72LLXxC6SA","Innovative Japanese food. The sashimi plates all feature sauces and an accompaniment of mixed veggies and/or fruit. The Salmon Orengi was amongst the most memorable, the Shime Saba included.",4.5
"HpaYCM_NCauI72LLXxC6SA","For you first timers that are not sure what to order, get the Omakase! You get 6 popular favorite courses. Good to share for two people but also good for one if you're really hungry!",4.5
"HpaYCM_NCauI72LLXxC6SA","Brussel Sprouts? I have never liked them until I tried them in a main course here. Now I can't get enough! Get it. Trust me.",4.5
"HpaYCM_NCauI72LLXxC6SA","Customer service... informative, attentive and pleasurable. Food... Delicious. Simply delicious. Taste the flavors of their artwork.You will have an experience of your own. Check out their menu. I suggest the following: 
Appetizer: Crispy Brussels Sprouts
Main: Hamachi (sashimi)
Desert: Chokoreto",4.5
"HpaYCM_NCauI72LLXxC6SA","If you're ready to be adventurous, try this modern Japanese spot. Open late, with two happy hours, you're running out of excuses, just go!",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy hour after 11pm. Brussels sprouts, avocado nigiri and chuka buns are a must get!",4.5
"HpaYCM_NCauI72LLXxC6SA","New happy hour item! ASIAN BACON! Caramelized Pork Belly, Peanuts, and Papaya Salad!",4.5
"HpaYCM_NCauI72LLXxC6SA","Dope spot. #japanese",4.5
"HpaYCM_NCauI72LLXxC6SA","In the men's bathroom when you wash your hands, the soap is on the left side. Don't confuse it with the mouthwash on the right. Lol.",4.5
"HpaYCM_NCauI72LLXxC6SA","First time here so the omakase is the way to go.",4.5
"HpaYCM_NCauI72LLXxC6SA","Buta Shishito ($5 HH): Shishito Pepper, Bacon, Thai Basil, and Peanut.  New favorite item on the HH menu!!  I scraped the plate clean!!",4.5
"HpaYCM_NCauI72LLXxC6SA",":)",4.5
"HpaYCM_NCauI72LLXxC6SA","Buy tix for aki matsuri here!",4.5
"HpaYCM_NCauI72LLXxC6SA","Spicy Tuna Handroll - Only found on the happy hour menu. Their version is my absolute favorite! Yum!",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy hours are from 5 pm to 6:30 pm then from 11 pm to 2 am.",4.5
"HpaYCM_NCauI72LLXxC6SA","Sake Sangria all day!  The soaked sake fruit is perfect after drinking the sangria.",4.5
"HpaYCM_NCauI72LLXxC6SA","You have to have the Elvis dessert- peanut butter and jelly creme brulee. Comes with fried bananas, ice cream topped with candied bacon. You don't need to thank me later, i'll just say you are so very welcome now, lol.",4.5
"HpaYCM_NCauI72LLXxC6SA","Tsutsumi....Chef Ramil's rendition of Sisig is ONOLICIOUS!!!...;9",4.5
"HpaYCM_NCauI72LLXxC6SA","Gyu Sliders no longer on the HH Menu....:(",4.5
"HpaYCM_NCauI72LLXxC6SA","The best sushi in Las Vegas!",4.5
"HpaYCM_NCauI72LLXxC6SA","Best I've had",4.5
"HpaYCM_NCauI72LLXxC6SA","New dessert listed today: Greenies. Not ready yet, coming soon!",4.5
"HpaYCM_NCauI72LLXxC6SA","Amazing dessert - greenies",4.5
"HpaYCM_NCauI72LLXxC6SA","New dessert item! Greenie! Green Tea Brownie, Tuille, Semi-fredo, Strawberry Mint Ice Cream, Candied Almonds, Coffe and Almond Soil, Strawberry and White Chocolate Sauce, and Strawberry White Chocolate Soup.",4.5
"HpaYCM_NCauI72LLXxC6SA","New hours for 2014! Happy Hour daily 5:00 pm - 6:30 pm; Reverse Happy Hour daily Sun - Thurs 10 pm - 12 am, Fri - Sat 12 am - 2 am, in the bar or booth areas only!",4.5
"HpaYCM_NCauI72LLXxC6SA","Great place for quick and good food .",4.5
"HpaYCM_NCauI72LLXxC6SA","The berry sake mojito is soooo good!!!! Very little alcohol.",4.5
"HpaYCM_NCauI72LLXxC6SA","New hours! Take note peeps!",4.5
"HpaYCM_NCauI72LLXxC6SA","Had a reservation for 7pm, now it's 7:30pm and we are still waiting!! You're kidding me!?",4.5
"HpaYCM_NCauI72LLXxC6SA","Time to see what the hype is all about",4.5
"HpaYCM_NCauI72LLXxC6SA","Late night happy hour with Michael us t!",4.5
"HpaYCM_NCauI72LLXxC6SA","Updated happy hour times as of 3/16/14 - Monday to Thursday: 5p - 630p & 1030p - 12a; Friday to Sunday: 5p - 630p & 11p - 2a. Available in the bar & booth areas only...Enjoy!",4.5
"HpaYCM_NCauI72LLXxC6SA","New late night happy hour hours. Fri sat sun 11-2am last call 145am. Mon - thur 1030-12am last call 1145pm. Be there sat sun wed at the sake bar good times.",4.5
"HpaYCM_NCauI72LLXxC6SA","Back for more....konpa",4.5
"HpaYCM_NCauI72LLXxC6SA","Reservations aren't compatible with happy hour. Not sure why I felt like making one...",4.5
"HpaYCM_NCauI72LLXxC6SA","Come with an open mind!",4.5
"HpaYCM_NCauI72LLXxC6SA","Try their new dessert, Mango Cotta. Sooo good!",4.5
"HpaYCM_NCauI72LLXxC6SA","Food is amazing...I'm in heaven!!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Second time at yonaka,didn't disappoint everything was delicious,excellent service and well presented dishes,im so glad to find this place!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Try the chef menu! Love not knowing what we eat, experiment!",4.5
"HpaYCM_NCauI72LLXxC6SA","The ginger ale is delicious, loving the robust ginger taste.",4.5
"HpaYCM_NCauI72LLXxC6SA","Yonaka received an eight (8) demerit, ""C"" grade upon reinspection from Southern Nevada Health District (SNHD) on 5 May 2014; preceding that inspection, SNHD's routine inspection on 28 April uncovered seventeen (17) demerits which resulted in a ""B"" grade.

Upon second ""Re-inspection"" -- on 7 May -- they reestablished an ""A"" grade with zero (0) violations or demerits.",4.5
"HpaYCM_NCauI72LLXxC6SA","Happy Hour(s)
5:00pm-6:30pm Daily
10:30pm-12:00am (M-Th)
11:00pm-2:00am (F-Su)",4.5
"HpaYCM_NCauI72LLXxC6SA","AMAZING happy hour! Best sushi in Vegas!",4.5
"HpaYCM_NCauI72LLXxC6SA","Delicious food never had a bad plate",4.5
"HpaYCM_NCauI72LLXxC6SA","Try the 8 course tasting menu! Good portions and great way to try some of the best dishes on the menu!",4.5
"HpaYCM_NCauI72LLXxC6SA","Fascinating flavor combinations. Amazing results.",4.5
"HpaYCM_NCauI72LLXxC6SA","Great place, great service, great experience...",4.5
"HpaYCM_NCauI72LLXxC6SA","NEW ""Momo Tako"" is a must! Japanese octopus, Georgia peach, shiitake purée, quinoa, zucchini, cress, and orange relish. YUM!",4.5
"HpaYCM_NCauI72LLXxC6SA","Must have the Brussels sprouts",4.5
"HpaYCM_NCauI72LLXxC6SA","I love this place. Every time I want good food and service I end up here",4.5
"HpaYCM_NCauI72LLXxC6SA","Ask your waiter about their favorite items on the menu or most popular items. This way you can narrow down their huge menu selection!:)",4.5
"HpaYCM_NCauI72LLXxC6SA","Everything I have ordered is tasty!",4.5
"HpaYCM_NCauI72LLXxC6SA","Omakase!!!",4.5
"HpaYCM_NCauI72LLXxC6SA","Delicious and great service!",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","Ordered lunch here today and the food was fantastic my new favorite Mediterranean food place",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","So many choices, can't wait!",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","Yummy, fresh, fast Mediterranean . Generous portions and friendly staff. Definitely going to visit here often.",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","This is my favorite place for lunch in Tempe. The food is amazing, the service gracious and the iced tea is delicious. Two days in a row so far. The lamb, eggplant, red pepper hummus and spicy carrots are memorable and addictive. Everything melts in your mouth. Probably my favorite restaurant in the valley!  A local business worth supporting!  Thank you.",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","Great new place. The falafel is made to order and super fresh!",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","Fresh, delicious food and super friendly service. Try the beet hummus!",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","This place is fantastic! Better than the reviews!!!!",4.5
"svx5Gw-FJ6ZU9hb58aXgLg","Have fun mixing up a bowl of amazing ingredients!",4.5
