"","Alcohol","Attire","BYOB","BYOB_corkage","Corkage","Delivery","Dietary","Dogs","Drivethru","attributes_Good.For","Dancing","Groups","Happy_hour","TV","Music","Noise","Outdoor","Parking","Payments","Price","Smoking","Takeout","Reservations","Waiters","Wheelchairs","Wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","Accepts_CC","Romantic","Intimate","Touristy","Hipster","Divey","Classy","Trendy","Upscale","Casual"
"34443","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,NA,TRUE,NA,NA,"G9U5oXrmpRSiD7kZXCB5Eg","Soul Food,Restaurants","Las Vegas",36.1909828186,-115.062477112,"Granny's Kitchen ...... Soul Food","Sunrise",FALSE,8,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34471","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","dM0HMUpW89okNt3MgGJ-lw","Food,Coffee & Tea,Cafes,Restaurants","Las Vegas",36.1104637698,-115.154281855,"Fuel Café","Eastside",TRUE,19,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34485","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","PpCWs2toMmrWDWuXR5nu-g","Burgers,Breakfast & Brunch,Restaurants","North Las Vegas",36.1974721,-115.1790128,"Mega Tom's Burgers","",TRUE,42,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34548","beer_and_wine","casual",NA,NA,NA,FALSE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,TRUE,"free","1ZyWPSnj0wZmZ8SogGrWMA","American (Traditional),Cafes,Restaurants","Las Vegas",36.2789680777,-115.021232888,"Mo's Race Day Cafe","",TRUE,18,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34672","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,NA,TRUE,NA,NA,"RO-9-UB9FlWg2kt8w1qf5g","Breakfast & Brunch,Restaurants","Madison",43.0497544,-89.5032388,"Pc Kitchen","",FALSE,9,4,"WI",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34767","none","casual",NA,NA,NA,FALSE,"",TRUE,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,TRUE,"free","EXtCgZoxHNjXrqPCFOgQmQ","Food,Breakfast & Brunch,American (New),Coffee & Tea,Restaurants","Tempe",33.4144553,-111.9207409,"D'lish","",TRUE,87,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34784","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,NA,"no","lHieY-4PJnQ_uBK2QEElyg","Burgers,Restaurants","Henderson",36.013561,-114.940453,"Wild Burger","",TRUE,9,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34828","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"",NA,FALSE,"","",2,NA,TRUE,FALSE,NA,NA,NA,"dlnK82Q62llGEgzbP-jhjA","American (Traditional),Restaurants","Las Vegas",36.2410888727,-115.058044195,"IHOP","",TRUE,8,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34852","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","taoabZMEW_q1ZUmt1iPq3w","Mexican,Restaurants","North Las Vegas",36.2750621,-115.1797061,"Roberto's Taco Shop","",TRUE,20,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34912","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"no","FUco3_g-dFpXOCPta0Xmeg","Diners,Restaurants","Phoenix",33.523617,-112.150302,"Country Boys Restaurants","",TRUE,15,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34918","none","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"no","-27u-98Ugczq_xsNPdcvEg","Breakfast & Brunch,Fast Food,Restaurants","Henderson",36.0275501,-114.9687661,"IHOP","",TRUE,9,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"34935","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,FALSE,NA,FALSE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"free","T82cKFVduIINWbHrz2_YRg","Food,Donuts,Cafes,Juice Bars & Smoothies,Restaurants","Chandler",33.322155,-111.876336,"Golden Donuts & Smoothies","",TRUE,61,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35008","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,TRUE,"free","d87fxJ47AzTlREZCnUmaFA","Coffee & Tea,Food,Cafes,Chocolatiers & Shops,Specialty Food,Restaurants","Glendale",33.613057,-112.167585,"Rayner's Chocolate & Coffee Shop","",TRUE,65,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35050","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"no","nGRwQoNA5CT520hZmDuCDQ","American (New),Restaurants","Henderson",36.0222892761,-115.096656799,"Green Valley Ranch Grand Cafe","Anthem",TRUE,38,2.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35053","none","casual",NA,NA,NA,TRUE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,FALSE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,FALSE,"free","chQMtE0iF9CHr8T-ahkrKQ","Food,Juice Bars & Smoothies,Cafes,Vegan,Restaurants","Phoenix",33.4577555527,-112.067231017,"Aside of Heart","",TRUE,41,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"35063","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,FALSE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"free","DIGxR_SXgdnI1jCsVB84AQ","Diners,Restaurants","Phoenix",33.451642,-112.09675,"Arts All American Cafe","",TRUE,5,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35144","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","loud",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': True, u'valet': True}","",2,NA,TRUE,FALSE,TRUE,TRUE,"no","zj_cfXL3H2OmZHVYYrNI2Q","Asian Fusion,Cafes,Restaurants","Las Vegas",36.1356446,-115.1615118,"Banana Leaf Café","The Strip",TRUE,37,2.5,"NV",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35202",NA,"casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,FALSE,NA,TRUE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,NA,NA,"t0bHagCz2UQB_qfxeAscFw","Food,Sandwiches,Coffee & Tea,Breakfast & Brunch,Restaurants","Scottsdale",33.6779251099,-111.897117615,"Mojo Morning Joint","",TRUE,14,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35281","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","DWxZhDdqGjJbLVJBMGsWZQ","Food,Breakfast & Brunch,Bagels,Coffee & Tea,Restaurants","Goodyear",33.4654956,-112.3567666,"Express Donuts","",TRUE,66,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35310","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"free","LzzlwFvAxv70zTWBCNs0aQ","Food,Coffee & Tea,Cafes,Breakfast & Brunch,Restaurants","Henderson",35.9967217,-115.1246448,"Galaxy Cafe","Southeast,Anthem",TRUE,48,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35329","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,NA,"free","sOnFGW7XhZ0Vj5sg4L333g","Cafes,Restaurants","Peoria",33.6377604649,-112.222988945,"Paradise Bakery & Cafe","",TRUE,21,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35400","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,TRUE,"free","nSFZCaugV5BnkyBLnRXdhA","Greek,Breakfast & Brunch,American (Traditional),Restaurants","Tempe",33.4217349782,-111.908707023,"Sunny's Diner","",TRUE,74,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35421",NA,"casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,FALSE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,NA,"-uSHlr8Wk6f8ewVEgsvcWQ","Breakfast & Brunch,Diners,Restaurants","Tempe",33.424281,-111.924088,"Devil's Diner","",TRUE,26,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35481","none","casual",NA,NA,NA,FALSE,"",NA,TRUE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"",NA,FALSE,"","",1,NA,TRUE,FALSE,FALSE,NA,"free","C0_EUUnY3EsH3RbXDAnzCA","Fast Food,Restaurants","Gilbert",33.2972145081,-111.755630493,"McDonald's","",TRUE,8,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35492","beer_and_wine","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,FALSE,TRUE,"free","vaabk6CYXX1dYVQ1xkyPUg","Food,Coffee & Tea,Creperies,Breakfast & Brunch,Restaurants","Tempe",33.349711361,-111.929925579,"Crêpe Bar","",TRUE,227,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"35531","full_bar","casual",NA,NA,NA,TRUE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,TRUE,"free","oHwkJgs5Fi0HuUISgtz_Gw","Breakfast & Brunch,Cafes,Restaurants","Phoenix",33.455863,-112.072167,"Squash Blossom","",FALSE,68,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35608","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"",NA,TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,NA,"poPl-qFXSzvyOAMBxHO7nA","Breakfast & Brunch,Restaurants","Las Vegas",36.2109124,-115.2984541,"Sun City Café","Summerlin",TRUE,17,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35663",NA,"casual",NA,NA,NA,NA,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'lot': False, u'valet': False}","",2,NA,TRUE,NA,TRUE,NA,"no","C3ITrzv55LyMvwkm2Z9-5g","Bakeries,Food,Delis,Cafes,Restaurants","Edinburgh",55.9629122268,-3.19972515106,"Earthy Canonmills","Stockbridge",TRUE,16,4,"EDH",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"35719","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,TRUE,"","quiet",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","6sdQia-wdURZexBcw1rbzQ","American (Traditional),American (New),Restaurants","Scottsdale",33.4648666,-111.9141127,"Sevens' bistro","",FALSE,57,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"35724","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"free","77BTvEd_YG_2JUSWeDmGwQ","Breakfast & Brunch,Restaurants","Scottsdale",33.4977334,-111.9258174,"Morning Squeeze","",TRUE,157,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"35823","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': True}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"yes",TRUE,FALSE,TRUE,NA,"free","RzVwAdOxT9JQkeoeBMYPoQ","Bars,Pubs,Nightlife,American (New),Sports Bars,Restaurants","Las Vegas",36.203981645,-115.259931386,"Sierra Gold","Summerlin",TRUE,30,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35829","none","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,TRUE,"free","1vl4-5il_LGtDRxUCy9ldw","Food,Coffee & Tea,Breakfast & Brunch,Restaurants","Phoenix",33.4656999629,-112.082265575,"Vovomeena","",TRUE,208,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35876","none","casual",NA,NA,NA,TRUE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,TRUE,"free","VQmgq4Dwwej5AwnHBmDIAg","Breakfast & Brunch,Mexican,Chinese,Restaurants","Phoenix",33.451613,-112.085554,"International House of Food","",TRUE,19,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35886","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"free","qm4nCTGyzxSUb1faeyqSTQ","Cafes,Restaurants","Henderson",36.114390111,-114.922614098,"Rick's Cafe","",TRUE,16,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35976","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"free","U9hKUngQjWw9ZE6Znwergg","Breakfast & Brunch,Cafes,Restaurants","Gilbert",33.3666012807,-111.721199155,"Henhouse Cafe","",TRUE,92,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"35980","beer_and_wine","casual",NA,NA,NA,TRUE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","ASGebKrraHYSBaEcavy3Xg","Breakfast & Brunch,Caterers,Mediterranean,Event Planning & Services,Restaurants","Henderson",35.9975751,-115.1025425,"Bon Chef Cafe","Anthem",FALSE,87,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"36005","full_bar","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': True}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"free","M6gs2YVjSGMcKy-79CtcSw","Delis,Restaurants","Scottsdale",33.577653,-111.927532,"Abe's of Scottsdale Deli Restaurant","",FALSE,63,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"36038","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,TRUE,"free","LA37y058rLD9CnIdWMyPpA","Food,Sandwiches,Coffee & Tea,Breakfast & Brunch,Restaurants","Gilbert",33.3234736,-111.7205343,"Bold Roost Espresso Bar and Cafe","",TRUE,40,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"36054","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,NA,"9NoaYpTbEG2qn34kq7W3ww","American (Traditional),Cafes,Restaurants","Scottsdale",33.5685247,-111.8863159,"Dona Kay Cafe","",TRUE,15,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"36097","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"no",TRUE,FALSE,TRUE,NA,"no","qbEJeRvytnBo5BGG1R5kGg","Nightlife,Breakfast & Brunch,American (New),Bars,Restaurants","Phoenix",33.5057744493,-112.040011883,"Daily Dose Midtown","",TRUE,129,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"36101","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': True}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"no","ZP6qFq7LUh6Tr7WHPoOW6g","Breakfast & Brunch,American (New),Restaurants","Las Vegas",36.166723,-115.13894,"eat.","Downtown",TRUE,650,4,"NV",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"36104","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,FALSE,NA,"no","mxeJ0QOXmGPucx8TayGeIw","Food,Coffee & Tea,American (Traditional),Sandwiches,Restaurants","Buckeye",33.370259,-112.585823,"Cafe 25:35","",TRUE,39,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"36117","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"no","l0QcbMRUqVkX2sUXS-LYhQ","American (Traditional),Restaurants,American (New),Italian","Surprise",33.6114909526,-112.359393239,"Nick's Diner II, LLC","",TRUE,39,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
