"","Alcohol","Attire","BYOB","BYOB_corkage","Corkage","Delivery","Dietary","Dogs","Drivethru","attributes_Good.For","Dancing","Groups","Happy_hour","TV","Music","Noise","Outdoor","Parking","Payments","Price","Smoking","Takeout","Reservations","Waiters","Wheelchairs","Wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","Accepts_CC","Romantic","Intimate","Touristy","Hipster","Divey","Classy","Trendy","Upscale","Casual"
"37990","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False}","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"no",TRUE,TRUE,TRUE,NA,"free","_viHcOY9w_CitP4oHpZYdg","Bars,Sushi Bars,Asian Fusion,Nightlife,Lounges,Restaurants","Phoenix",33.678615,-111.9746066,"Nori Sushi and Asian Kitchen","",TRUE,91,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"37991","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","goVoVbERgeYeUmixUyJ6nw","Steakhouses,Sushi Bars,Japanese,Restaurants","Peoria",33.630439,-112.237821,"Ooka Hibachi","",FALSE,17,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"38023","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': True, u'breakfast': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"no","PBkdlqw53cc2AZsfFD8AEQ","Seafood,Restaurants","Las Vegas",36.0702319,-115.1722643,"Bonefish Grill","Southeast",TRUE,163,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38031","beer_and_wine","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"no","Az_IY3TgnOcnh1dXd7GZLg","Chinese,Restaurants","Tempe",33.4150511,-111.8895322,"Miu's Cuisine","",FALSE,89,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38034","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"free","WiLwAI9MVfIEfD_a2snf2w","Sushi Bars,Japanese,Restaurants","Gilbert",33.3049148,-111.7559224,"Ryu Sushi & Teppanyaki","",TRUE,51,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38060","full_bar","dressy",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","loud",TRUE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",3,NA,TRUE,TRUE,TRUE,NA,NA,"H8p9e4yYz464awT3P7b1mA","American (Traditional),American (New),Restaurants","Las Vegas",36.114209,-115.198798,"Heraea","",FALSE,25,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"38061","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}","loud",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"no",TRUE,FALSE,TRUE,NA,"no","s2lCXuJ3fUWf5Itf9QnrMQ","Sushi Bars,Restaurants","Phoenix",33.4945863539,-111.986050442,"Sushi Brokers","",TRUE,71,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38097","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,FALSE,"no","2E3RwtfFDrxk5qEezocP4A","American (Traditional),Steakhouses,Restaurants","Chandler",33.319246,-111.969186,"LongHorn Steakhouse","",TRUE,39,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38103","beer_and_wine","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","quiet",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,TRUE,"no","CJb2ML6sFeP8Ir6M25pt1Q","Barbeque,Restaurants","Henderson",35.9952822,-115.100014,"RibCage","Anthem",FALSE,27,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38122","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",2,NA,FALSE,TRUE,TRUE,NA,"no","R-WGYWUx3ZjdkNBbMnX4Ng","American (New),Restaurants","Madison",43.076622,-89.383313,"Veritas Bistro & Lounge","Capitol",FALSE,7,2,"WI",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"38139","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,NA,"no","l5FvoKE2-k6JpGVuhH9YVA","Sushi Bars,Japanese,Restaurants","Glendale",33.639288,-112.196369,"Sushi Catcher","",TRUE,141,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38145","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",3,NA,TRUE,TRUE,TRUE,NA,"no","CuRQZtTIayJPEK6trx-lOA","Mexican,Restaurants","Las Vegas",36.1608544,-115.3315267,"Dos Caminos","Summerlin",FALSE,63,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38153","full_bar","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","LwTK65TMrmtjpdZRloQDwg","Mexican,Restaurants","Las Vegas",36.1003444651,-115.302336439,"Juan's Flaming Fajitas & Cantina","Spring Valley",TRUE,258,4.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38167","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",TRUE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': True, u'video': False, u'karaoke': False}","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"outdoor",TRUE,NA,TRUE,TRUE,NA,"XOI6YHwFi-2tRfnIZgUrFg","Cajun/Creole,Bars,Nightlife,Barbeque,Restaurants","Chandler",33.2359121,-111.789788,"Bourbon Street Bar & BBQ","",FALSE,18,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38173","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","loud",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,NA,"free","UkZ5mAzll7d3Hw0UfeAJKQ","American (New),Pizza,Restaurants","Sun Prairie",43.1706706662,-89.2662690172,"Pizza Ranch","",TRUE,18,2.5,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38184","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","leEhsPA6NKRZ0CAKdmJwWQ","American (New),Restaurants","Henderson",35.955563,-115.095663,"Vic's","Anthem",TRUE,46,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"38186","beer_and_wine","casual",NA,NA,NA,TRUE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","sL4n5lhxqoZ5l0d8gwIPyA","Food,Gastropubs,Breweries,Restaurants","Phoenix",33.5679191,-112.0663979,"North Mountain Brewing Co.","",TRUE,142,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38229","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,FALSE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,FALSE,NA,"no","MTUN0lKKoq7yN4fWagJ-3Q","Pizza,Restaurants","Scottsdale",33.6198341,-111.873845,"Giant Rustic Pizza","",TRUE,73,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38235","full_bar","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"no","tVF8qGA4B8jWTaJCP2VYaA","Burgers,Restaurants","Las Vegas",36.1355174916,-115.152813729,"burger bistro","Eastside",TRUE,47,2,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38247","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': True, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"free","zYRKOiYCZJAg1SV1WZG4lw","French,Restaurants","Phoenix",33.459054,-112.068953,"Scratch","",FALSE,38,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"38250","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",FALSE,TRUE,FALSE,FALSE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}","average",FALSE,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}","",2,"no",FALSE,TRUE,TRUE,NA,"no","xix1p_uf-4Hgn5AmRPg8FQ","Pubs,Gastropubs,Nightlife,Bars,Restaurants","Edinburgh",55.9740981604,-3.17255260556,"The Vintage","Leith",TRUE,26,4,"EDH",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"38251","none","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",FALSE,TRUE,TRUE,TRUE,"{}","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}","",2,"no",TRUE,TRUE,TRUE,TRUE,"free","Zh6zpqN_rFZylYexWW2btQ","Japanese,Bars,Vietnamese,Nightlife,Restaurants","Phoenix",33.459054,-112.068953,"Pallets Food and Bar","",TRUE,88,3,"AZ",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"38269","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,FALSE,"free","8nMjnNkEc5tSwaEXNdanYA","Chicken Wings,Restaurants","Edinburgh",55.9494401175,-3.1895019114,"Wings Edinburgh","Newington,Old Town,Royal Mile",TRUE,34,4.5,"EDH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38271","full_bar","dressy",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",FALSE,TRUE,NA,FALSE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}","average",FALSE,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}","",3,"no",FALSE,TRUE,TRUE,NA,"free","KqaqSncgHpzJRRWF4yyIYg","Bars,Scottish,Nightlife,Restaurants","Edinburgh",55.9566041678,-3.20697862327,"Blackwood's Bar & Grill","New Town",TRUE,8,5,"EDH",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"38317","none","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","quiet",FALSE,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"no","qwiUo0-O8DiAO_yIiCSoPg","Indian,Restaurants","Edinburgh",55.9418647,-3.1821734,"The Cholas","Newington",TRUE,19,4,"EDH",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38318","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","quiet",TRUE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"no","LNKB78TUzG7T4EAe2CzKQw","Italian,Pizza,Restaurants","Las Vegas",36.1675004657,-115.285919644,"Pizza Lounge","Westside",TRUE,75,3.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"38334","full_bar","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,TRUE,"","loud",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,FALSE,TRUE,TRUE,"free","NzDd3ubqU4j2-5UB8hZdjw","Burgers,American (Traditional),Restaurants","Chandler",33.2476514,-111.8411383,"Zipps Sports Grill","",TRUE,59,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38352","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,FALSE,"no","FZMFZ7GEZBpXg7vgjag62Q","American (Traditional),Steakhouses,Restaurants","Surprise",33.63846,-112.3640582,"LongHorn Steakhouse","",TRUE,59,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38358","full_bar","casual",NA,NA,NA,FALSE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"free","lsF6bbPFM7USmiSIyOaCXA","American (New),Restaurants","Chandler",33.3360124073,-111.859687015,"Barrelhouse American Kitchen & Cocktails","",TRUE,148,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38371","beer_and_wine","casual",NA,NA,NA,FALSE,"",NA,FALSE,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",3,NA,TRUE,TRUE,TRUE,NA,"no","viVNUK88__6GAlov3cx13g","Burgers,Restaurants","Las Vegas",36.1588941,-115.3122252,"PoshBurger Bistro","Westside",FALSE,50,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"38383","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",3,NA,FALSE,TRUE,TRUE,NA,"no","WjtJAtp19nA61b8LT9uLrA","American (New),Restaurants","Phoenix",33.4877814299,-112.031467529,"Bink's Midtown","",TRUE,136,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"38436","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,"free","mFBBtUrWMqikBS-Jn-RiIw","Restaurants,Italian","Phoenix",33.5093009,-112.0257951,"SOLO Trattoria","",TRUE,124,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38463","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,NA,NA,"ryhbFDHPX9r1Tjw10wy9Zg","Tapas/Small Plates,Restaurants","Tempe",33.429167,-111.940416,"Tempe's Front Porch","",TRUE,34,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"38493","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': True, u'brunch': True}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': True}","",1,NA,TRUE,FALSE,TRUE,NA,"no","-NxrB5o0I8IhAOZfHYDiqQ","American (Traditional),Restaurants","Henderson",36.0320906831,-115.009295717,"Cafe Fiesta","",TRUE,18,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38496","none","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,TRUE,TRUE,NA,"free","Ud0dwvEW_7t0MepwKAS_iA","Japanese,Restaurants","Las Vegas",36.1256445458,-115.189604762,"Koraku Ramen","Chinatown",FALSE,39,3,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38502","full_bar","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}","average",TRUE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,"no",TRUE,TRUE,TRUE,TRUE,"free","6svqiMcmS-tolyzsz2S4-Q","Gastropubs,Gluten-Free,Breakfast & Brunch,Restaurants","Tempe",33.421413,-111.914915,"Salut Kitchen Bar","",TRUE,172,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38526","beer_and_wine","casual",NA,NA,NA,FALSE,"",FALSE,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","2wRTKKFa9GZI0Jm9WaohrA","Asian Fusion,Sushi Bars,Japanese,Restaurants","Gilbert",33.3322969,-111.791152,"Ahi Revolving Sushi","",TRUE,92,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38541","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}","",3,NA,FALSE,TRUE,TRUE,TRUE,"free","rDASIMURyq5ac1C62B74Fw","Gastropubs,Scottish,Restaurants","Stockbridge",55.959153,-3.214468,"The Scran & Scallie","Stockbridge",TRUE,15,4.5,"EDH",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"38556","full_bar","casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,TRUE,TRUE,TRUE,"no","YJJ1eOz1gdh_bSy8DKmaNQ","Restaurants,Italian","Las Vegas",36.1003360552,-115.099161242,"The Sicilian Restorante","Eastside,Southeast",TRUE,62,4,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38601","beer_and_wine","casual",NA,NA,NA,TRUE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,TRUE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",1,NA,TRUE,FALSE,TRUE,NA,"no","caFlgAhbLswnEy0WjubewA","Restaurants,Italian","Laveen",33.3775851,-112.1733455,"Barro's Pizza","",TRUE,27,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38622",NA,"casual",NA,NA,NA,FALSE,"",NA,NA,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",NA,TRUE,NA,FALSE,"","average",FALSE,"{u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}","",2,NA,TRUE,NA,TRUE,NA,NA,"74UJ8vSdS2RWQA_5jDqU2g","Asian Fusion,Chinese,Barbeque,Restaurants","Las Vegas",36.107194,-115.1521048,"Stir Krazy Mongolian Grill","Eastside",FALSE,60,4.5,"NV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"38656","full_bar","casual",NA,NA,NA,FALSE,"",TRUE,NA,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",FALSE,TRUE,TRUE,TRUE,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}","average",TRUE,"{u'garage': True, u'street': False, u'validated': False, u'lot': False, u'valet': False}","",2,"no",TRUE,TRUE,TRUE,TRUE,"free","AxdOGtJ8bJmL8uXB0AQS5A","Bars,Sushi Bars,Asian Fusion,Cocktail Bars,Nightlife,Restaurants","Phoenix",33.4473356,-112.0734239,"Squid Ink Sushi","",TRUE,140,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
